"year","country1","country2","border","comlang","Currency_union","island","landl","log_dist","log_RGDP","log_RGDP_percap","regional_trade_agreement","total_exports","primary_exports","manfactured_exports","total_imports","primary_imports","manfactured_imports","exp_index","imp_index","trans_terrorism_cj"
"1999","United States","Togo","0","0","0","0","0","8.749812","52.09454","17.25268","0","25702.896","5003.491","19936.96","3542.425","2428.525","561.411","88.9859","84.1293","0.0"
"2000","United States","Togo","0","0","0","0","0","8.749812","52.12552","17.24418","0","10622.784","2192.349","7506.287","6558.599","4915.426","328.618","100.0","100.0","0.0"
"2001","United States","Togo","0","0","0","0","0","8.749812","52.11761","17.19781","0","16309.051","3700.707","12019.28","13726.708","6078.182","5246.07","93.2451","93.6377","0.0"
"2002","United States","Togo","0","0","0","0","0","8.749812","52.12364","17.1668","0","13793.399","5246.507","8233.153","3113.061","1933.436","404.36","88.6414","95.3093","0.0"
"2003","United States","Togo","0","0","0","0","0","8.749812","52.20423","17.21119","0","15174.281","2889.791","10232.656","5903.568","1013.875","179.19","92.6914","103.474","0.0"
"2004","United States","Togo","0","0","0","0","0","8.749812","52.26242","17.2322","0","23659.791","6310.958","16962.252","1778.019","1146.475","526.578","104.215","121.153","0.0"
"2005","United States","Togo","0","0","0","0","0","8.749812","52.30716","17.24361","0","27758.729","7550.264","19860.908","7229.201","4452.132","423.532","115.24","137.593","0.0"
"2006","United States","Togo","0","0","0","0","0","8.749812","52.3773","17.27812","0","108563.53","73700.52","34046.88","3940.27","3320.548","397.25","131.212","152.313","0.0"
"2007","United States","Togo","0","0","0","0","0","8.749812","52.41158","17.27273","0","287594.3","229926.2","55837.06","5684.398","5029.455","347.043","146.844","160.439","0.0"
"2008","United States","Togo","0","0","0","0","0","8.749812","52.42198","17.24487","0","117125.695","22342.936","93900.266","12007.395","9861.274","262.069","164.652","172.277","0.0"
"2009","United States","Togo","0","0","0","0","0","8.749812","52.40343","17.18846","0","124884.36","43075.246","80597.88","6966.78","6176.372","651.117","135.058","127.475","0.0"
"2010","United States","Togo","0","0","0","0","0","8.749812","52.48061","17.22713","0","169757.3","59238.25","108342.61","9499.057","8658.638","497.821","163.508","156.371","0.0"
"2011","United States","Togo","0","0","0","0","0","8.749812","52.55542","17.27603","0","214060.7","128384.695","82570.77","31703.775","30164.127","1390.204","189.315","179.933","0.0"
"2012","United States","Togo","0","0","0","0","0","8.749812","52.64028","17.32753","0","322072.38","231541.95","87561.22","53148.855","49918.89","2653.644","197.682","185.463","0.0"
"1995","United States","Tunisia","0","0","0","0","0","8.622973","54.23153","18.8247","0","214981.28","100978.7","111564.69","75918.99","12447.602","60860.773","74.7832","61.2127","0.0"
"1996","United States","Tunisia","0","0","0","0","0","8.622973","54.33417","18.90167","0","188958.78","104699.695","81839.9","81127.49","45566.93","33220.402","79.941","65.2763","0.0"
"1997","United States","Tunisia","0","0","0","0","0","8.622973","54.4379","18.98024","0","251202.62","132137.34","115555.06","67084.695","17239.049","48517.242","88.1399","71.3905","0.0"
"1998","United States","Tunisia","0","0","0","0","0","8.622973","54.53219","19.05083","0","196793.23","92698.76","99896.98","64745.32","15480.395","47652.207","87.2391","74.9903","0.0"
"1999","United States","Tunisia","0","0","0","0","0","8.622973","54.63807","19.1342","0","280060.28","79349.625","198492.45","78241.42","15187.359","50474.38","88.9859","84.1293","0.0"
"2000","United States","Tunisia","0","0","0","0","0","8.622973","54.70464","19.17897","0","289012.0","93822.57","191847.62","100349.484","44155.29","53772.883","100.0","100.0","0.0"
"2001","United States","Tunisia","0","0","0","0","0","8.622973","54.75144","19.20489","0","277998.28","111713.086","160999.02","129813.9","70739.29","55060.246","93.2451","93.6377","0.0"
"2002","United States","Tunisia","0","0","0","0","0","8.622973","54.75512","19.18864","0","195158.12","99233.59","91438.71","98437.945","34749.695","61238.773","88.6414","95.3093","0.0"
"2003","United States","Tunisia","0","0","0","0","0","8.622973","54.80986","19.22427","0","170504.9","97742.83","68289.44","106473.664","32538.016","72515.38","92.6914","103.474","0.0"
"2004","United States","Tunisia","0","0","0","0","0","8.622973","54.8821","19.27683","0","258094.44","167339.39","85033.52","224622.0","133672.23","84139.97","104.215","121.153","0.0"
"2005","United States","Tunisia","0","0","0","0","0","8.622973","54.92375","19.29933","0","260716.6","118327.86","137785.36","242313.78","151587.6","85266.56","115.24","137.593","0.0"
"2006","United States","Tunisia","0","0","0","0","0","8.622973","54.98284","19.33901","0","362817.62","199307.67","157512.05","524394.3","377331.25","140707.72","131.212","152.313","0.0"
"2007","United States","Tunisia","0","0","0","0","0","8.622973","55.03383","19.37013","0","403055.06","223755.47","169113.94","477827.44","319384.84","152584.95","146.844","160.439","0.0"
"2008","United States","Tunisia","0","0","0","0","0","8.622973","55.04517","19.36221","0","502520.06","228054.5","264893.53","672135.1","479363.84","184912.48","164.652","172.277","0.0"
"2009","United States","Tunisia","0","0","0","0","0","8.622973","55.00547","19.3038","0","502110.9","224979.06","259042.45","338169.1","152904.12","161590.05","135.058","127.475","0.0"
"2010","United States","Tunisia","0","0","0","0","0","8.622973","55.06921","19.34711","0","571181.25","337990.66","217690.31","417811.88","180492.5","227234.6","163.508","156.371","0.0"
"2011","United States","Tunisia","0","0","0","0","0","8.622973","55.12804","19.3879","0","586065.0","374503.56","193169.58","365190.25","122919.02","231981.19","189.315","179.933","0.0"
"2012","United States","Tunisia","0","0","0","0","0","8.622973","55.19554","19.4384","0","593872.0","358647.6","217847.84","759334.75","459435.47","290498.5","197.682","185.463","0.0"
"1995","United States","Uganda","0","1","0","0","1","9.013385","53.22744","16.98225","0","22075.104","7634.241","12934.978","13748.843","13542.794","157.29","74.7832","61.2127","1.0"
"1996","United States","Uganda","0","1","0","0","1","9.013385","53.33845","17.05495","0","17200.848","5220.03","11293.177","17068.56","16808.09","71.384","79.941","65.2763","5.0"
"1997","United States","Uganda","0","1","0","0","1","9.013385","53.44931","17.12541","0","35289.035","18796.668","14215.841","39344.92","38786.188","100.752","88.1399","71.3905","1.0"
"1998","United States","Uganda","0","1","0","0","1","9.013385","53.55759","17.19308","0","29795.15","13629.671","14170.688","15979.017","14032.601","434.756","87.2391","74.9903","3.0"
"1999","United States","Uganda","0","1","0","0","1","9.013385","53.6867","17.27897","0","24955.342","9243.831","14539.434","22108.29","21805.533","117.762","88.9859","84.1293","2.0"
"2000","United States","Uganda","0","1","0","0","1","9.013385","53.77563","17.32588","0","27423.506","8390.891","17642.82","31575.898","24974.299","505.893","100.0","100.0","3.0"
"2001","United States","Uganda","0","1","0","0","1","9.013385","53.83293","17.34274","0","32478.033","11146.4","18543.162","20552.643","20180.186","163.305","93.2451","93.6377","4.0"
"2002","United States","Uganda","0","1","0","0","1","9.013385","53.90676","17.37597","0","22887.172","6296.088","14164.009","17195.967","16581.615","151.966","88.6414","95.3093","0.0"
"2003","United States","Uganda","0","1","0","0","1","9.013385","53.98526","17.41282","0","42721.305","14517.118","26523.557","38360.72","36154.45","2044.947","92.6914","103.474","3.0"
"2004","United States","Uganda","0","1","0","0","1","9.013385","54.07174","17.45593","0","63740.312","34396.566","23962.064","29609.547","24381.664","4897.508","104.215","121.153","0.0"
"2005","United States","Uganda","0","1","0","0","1","9.013385","54.18771","17.52786","0","62486.855","29471.578","28034.172","28769.201","23160.635","5454.176","115.24","137.593","1.0"
"2006","United States","Uganda","0","1","0","0","1","9.013385","54.27915","17.57465","0","53201.664","19867.371","28984.53","24051.691","22153.64","1596.388","131.212","152.313","0.0"
"2007","United States","Uganda","0","1","0","0","1","9.013385","54.36255","17.61258","0","80348.805","33144.03","43907.344","28170.125","24158.803","1672.405","146.844","160.439","0.0"
"2008","United States","Uganda","0","1","0","0","1","9.013385","54.45384","17.65877","0","88525.0","20689.045","64599.938","54256.457","20800.512","902.921","164.652","172.277","1.0"
"2009","United States","Uganda","0","1","0","0","1","9.013385","54.45008","17.61497","0","119081.88","14721.883","50312.598","32723.533","29417.145","2623.641","135.058","127.475","0.0"
"2010","United States","Uganda","0","1","0","0","1","9.013385","54.5117","17.63484","0","94403.8","10345.536","61033.418","60458.754","47754.477","1789.86","163.508","156.371","2.0"
"2011","United States","Uganda","0","1","0","0","1","9.013385","54.63588","17.71795","0","93976.96","15906.332","66504.805","48450.438","44001.938","2606.619","189.315","179.933","0.0"
"2012","United States","Uganda","0","1","0","0","1","9.013385","54.69683","17.73806","0","100381.69","11559.621","55173.484","36683.527","33969.387","1661.196","197.682","185.463","0.0"
"1996","United States","Burkina Faso","0","0","0","0","1","8.687239","52.54068","16.98911","0","10351.597","5455.429","4350.155","4108.49","3873.112","223.035","79.941","65.2763","0.0"
"1998","United States","Burkina Faso","0","0","0","0","1","8.687239","52.77292","17.13577","0","16089.091","10855.065","4534.127","622.381","15.219","556.069","87.2391","74.9903","0.0"
"1999","United States","Burkina Faso","0","0","0","0","1","8.687239","52.87788","17.19733","0","10892.172","7758.356","2651.525","2937.182","2606.391","318.194","88.9859","84.1293","0.0"
"2000","United States","Burkina Faso","0","0","0","0","1","8.687239","52.93605","17.21256","0","15773.247","6502.703","8608.573","3180.878","2520.053","549.447","100.0","100.0","0.0"
"2001","United States","Burkina Faso","0","0","0","0","1","8.687239","53.00367","17.2317","0","4432.168","1755.429","2334.159","5058.324","99.55","212.931","93.2451","93.6377","0.0"
"2002","United States","Burkina Faso","0","0","0","0","1","8.687239","53.06107","17.23527","0","18779.746","8175.712","6427.048","2936.925","79.28","505.014","88.6414","95.3093","0.0"
"2003","United States","Burkina Faso","0","0","0","0","1","8.687239","53.16061","17.28861","0","10954.137","4164.571","5416.286","950.995","489.852","407.177","92.6914","103.474","0.0"
"2004","United States","Burkina Faso","0","0","0","0","1","8.687239","53.24092","17.32851","0","21983.31","6340.334","14661.544","611.538","228.662","360.158","104.215","121.153","0.0"
"2005","United States","Burkina Faso","0","0","0","0","1","8.687239","53.35347","17.40075","0","24928.078","8623.46","15053.027","2162.331","279.745","789.508","115.24","137.593","0.0"
"2006","United States","Burkina Faso","0","0","0","0","1","8.687239","53.44333","17.44993","0","18104.297","9672.906","7090.219","1055.46","651.673","269.781","131.212","152.313","0.0"
"2007","United States","Burkina Faso","0","0","0","0","1","8.687239","53.49993","17.46544","0","33139.51","11696.356","19382.26","1517.733","136.695","1277.592","146.844","160.439","0.0"
"2008","United States","Burkina Faso","0","0","0","0","1","8.687239","53.55211","17.47728","0","24492.57","8712.903","14902.467","634.359","147.71","432.82","164.652","172.277","0.0"
"2009","United States","Burkina Faso","0","0","0","0","1","8.687239","53.51949","17.40499","0","26003.754","6894.686","15145.478","2233.077","308.476","593.341","135.058","127.475","0.0"
"2010","United States","Burkina Faso","0","0","0","0","1","8.687239","53.62123","17.46529","0","46532.656","6399.307","25716.193","2411.557","245.412","328.86","163.508","156.371","0.0"
"2011","United States","Burkina Faso","0","0","0","0","1","8.687239","53.70011","17.51331","0","33519.426","7004.914","22639.518","3654.053","886.386","650.768","189.315","179.933","0.0"
"2012","United States","Burkina Faso","0","0","0","0","1","8.687239","53.81862","17.59585","0","47231.562","14673.291","29733.604","2364.088","1246.189","357.313","197.682","185.463","0.0"
"1995","United States","Zambia","0","1","0","0","1","9.087137","52.70538","17.29029","0","48963.96","6070.348","40025.934","33278.83","32075.375","135.223","74.7832","61.2127","1.0"
"1996","United States","Zambia","0","1","0","0","1","9.087137","52.75181","17.29947","0","45619.71","2786.516","37428.055","64980.113","60445.723","1326.634","79.941","65.2763","0.0"
"1997","United States","Zambia","0","1","0","0","1","9.087137","52.89034","17.39821","0","29632.422","3568.07","22715.29","56766.414","52103.44","835.057","88.1399","71.3905","0.0"
"1998","United States","Zambia","0","1","0","0","1","9.087137","52.94265","17.41134","0","21617.975","2691.351","17130.043","47949.12","46345.168","287.851","87.2391","74.9903","0.0"
"1999","United States","Zambia","0","1","0","0","1","9.087137","52.97526","17.40531","0","19892.92","1102.547","15774.538","38075.477","34625.477","228.806","88.9859","84.1293","1.0"
"2000","United States","Zambia","0","1","0","0","1","9.087137","53.07926","17.4692","0","19063.412","1139.783","14554.677","18119.924","9868.029","587.041","100.0","100.0","0.0"
"2001","United States","Zambia","0","1","0","0","1","9.087137","53.17067","17.52168","0","15909.138","1436.935","12713.87","16102.539","12482.445","1244.29","93.2451","93.6377","0.0"
"2002","United States","Zambia","0","1","0","0","1","9.087137","53.23315","17.54953","0","35735.438","15190.975","18219.342","8161.322","6340.029","510.268","88.6414","95.3093","0.0"
"2003","United States","Zambia","0","1","0","0","1","9.087137","53.24289","17.52741","0","19342.938","1979.003","13520.359","12858.036","11520.856","836.988","92.6914","103.474","0.0"
"2004","United States","Zambia","0","1","0","0","1","9.087137","53.34642","17.5985","0","26399.404","4731.097","17169.816","32854.8","29770.54","2952.228","104.215","121.153","0.0"
"2005","United States","Zambia","0","1","0","0","1","9.087137","53.41014","17.62912","0","29093.154","6206.266","17517.658","31913.828","30718.549","378.216","115.24","137.593","0.0"
"2006","United States","Zambia","0","1","0","0","1","9.087137","53.51183","17.69571","0","51633.652","11611.756","33843.45","28663.902","26927.559","510.107","131.212","152.313","0.0"
"2007","United States","Zambia","0","1","0","0","1","9.087137","53.78152","17.92853","0","69394.93","4756.89","54213.11","49142.363","45133.785","453.268","146.844","160.439","0.0"
"2008","United States","Zambia","0","1","0","0","1","9.087137","53.82428","17.93385","0","78704.32","4732.544","65867.02","51819.01","47283.246","244.284","164.652","172.277","0.0"
